key_medium| matching_medium| image_url| museum
White pine|White pine|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4884_1638390.jpg|artic
White pine|White pine|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000247/171487_2913411.jpg|artic
Glazed stoneware|Glazed stoneware|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000171/55371_1862007.jpg|artic
Glazed stoneware|Glazed stoneware|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000171/55355_1861871.jpg|artic
Glazed stoneware|Glazed stoneware|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000171/55372_1862023.jpg|artic
Glazed stoneware|Salt-fired stoneware|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000171/55357_1861903.jpg|artic
Glazed stoneware|Anagama-fired stoneware|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000171/55356_1861887.jpg|artic
Glazed stoneware|Anagama-fired stoneware|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000172/56144_1866726.jpg|artic
Glazed stoneware|Salt-fired stoneware|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000172/56548_1867338.jpg|artic
Glazed stoneware|Anagama-fired stoneware|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000172/56546_1867306.jpg|artic
Glazed stoneware|Glazed stoneware|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000173/59795_1879906.jpg|artic
Glazed stoneware|Glazed stoneware|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000173/59796_1879922.jpg|artic
Glazed stoneware|Glazed stoneware|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000173/59798_1879938.jpg|artic
Glazed stoneware|Glazed stoneware|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000173/59799_1879954.jpg|artic
Glazed stoneware|Glazed stoneware|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000173/59800_1879970.jpg|artic
Glazed stoneware|Salt-fired stoneware|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000173/59794_1879890.jpg|artic
Glazed stoneware|Glazed stoneware|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000171/55370_1861991.jpg|artic
Glazed stoneware|Glazed stoneware|http://www.dia.org/user_area/comping/1996.273.jpg|detroit
Glazed stoneware|Salt-glazed stoneware with pewter lid|http://www.dia.org/user_area/comping/2002.60-D1.jpg|detroit
Glazed stoneware|Salt-glazed stoneware with enamel decoration, pewter mounts|http://www.dia.org/user_area/comping/2002.62-D1.jpg|detroit
Glazed stoneware|Salt-glazed stoneware with enamel decoration, pewter mounts|http://www.dia.org/user_area/comping/2002.63-D1.jpg|detroit
Glazed stoneware|Salt-glazed stoneware with enamel decoration, pewter mounts|http://www.dia.org/user_area/comping/2002.66-D1.jpg|detroit
Glazed stoneware|Salt-glazed stoneware with enamel decoration, pewter mounts|http://www.dia.org/user_area/comping/2002.67-D1.jpg|detroit
Painted poplar|Painted poplar|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000239/158727_2787123.jpg|artic
Painted and carved tulipwood|Painted and carved tulipwood|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000247/171492_2913491.jpg|artic
Wood, fabric, and paint|Wood, fabric, and paint|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000248/172602_2924547.jpg|artic
Copper-alloy plated with nickel, then chrome|Copper-alloy plated with nickel, then chrome|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000153/4867_1638050.jpg|artic
Copper-alloy plated with nickel, then chrome|Copper alloy|http://www.dia.org/user_area/comping/26.57.jpg|detroit
Copper-alloy plated with nickel, then chrome|Copper alloy|http://www.dia.org/user_area/comping/26.58.jpg|detroit
Copper-alloy plated with nickel, then chrome|Copper alloy|http://www.dia.org/user_area/comping/26.70.jpg|detroit
Copper-alloy plated with nickel, then chrome|Copper alloy|http://www.dia.org/user_area/comping/26.73.jpg|detroit
Copper-alloy plated with nickel, then chrome|Copper alloy|http://www.dia.org/user_area/comping/26.75.jpg|detroit
Wax on plaster with pigment, on wood mount|Wax on plaster with pigment, on wood mount|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000169/50624_1832495.jpg|artic
Amber|Amber|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000152/3928_1623686.jpg|artic
Amber|Amber, ivory, wood, glass, brass, and velvet|http://www.dia.org/user_area/comping/2009.41-d1.jpg|detroit
Wood, shell, and keys|Wood, shell, and keys|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000212/128953_2379218.jpg|artic
Wax over plaster|Wax over plaster|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000003/10061_178783.jpg|artic
Colored plaster|Colored plaster|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000154/5642_1651380.jpg|artic
Cast stone|Cast stone|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000150/2194_1599951.jpg|artic
Cast stone|Cast stone|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958406-WEB.jpg|lacma
Flatiron and 14 iron tacks|Flatiron and 14 iron tacks|http://www.artic.edu/aic/collections/citi/images/standard/WebMedium/WebImg_000238/155722_2762963.jpg|artic
Oil on masonite|Oil on masonite|http://www.dia.org/user_area/comping/06.2-D1.jpg|detroit
Oil on masonite|Oil on masonite|http://www.dia.org/user_area/comping/53.379-S1.jpg|detroit
Oil on masonite|Oil on arched masonite panel (transferred from wood)|http://www.dia.org/user_area/comping/73.5.jpg|detroit
Oil on masonite|Oil on Masonite|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-35882395-WEB.jpg|lacma
Oil on masonite|Oil on Masonite|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958623-WEB.jpg|lacma
Oil on masonite|Oil on masonite|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31371878-WEB.jpg|lacma
Oil on masonite|Oil on masonite|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31371409-WEB.jpg|lacma
Oil on masonite|Casein on masonite|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-17272180-WEB.jpg|lacma
Fresco|Fresco|http://www.dia.org/user_area/comping/33.10-S1.jpg|detroit
Fresco|Fresco|http://www.dia.org/user_area/comping/33.10.E.jpg|detroit
Fresco|Fresco|http://www.dia.org/user_area/comping/33.10.N-S1.jpg|detroit
Fresco|Fresco|http://www.dia.org/user_area/comping/33.10.S.jpg|detroit
Fresco|Fresco|http://www.dia.org/user_area/comping/33.10.W.jpg|detroit
Oil on preprimed canvas|Oil on preprimed canvas|http://www.dia.org/user_area/comping/96.1-S1.jpg|detroit
Pastel on paper|Pastel on paper|http://www.dia.org/user_area/comping/99.2-D1.jpg|detroit
Pastel on paper|Pastel on brown paper|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31363186-WEB.jpg|lacma
Painted and varnished plaster|Painted and varnished plaster|http://www.dia.org/user_area/comping/1986.102.jpg|detroit
Hard-paste porcelain, underglaze blue|Hard-paste porcelain, underglaze blue|http://www.dia.org/user_area/comping/1987.17.1-d1.jpg|detroit
Hard-paste porcelain, underglaze blue|Hard-paste porcelain, underglaze blue|http://www.dia.org/user_area/comping/1987.17.2-d1.jpg|detroit
Hard-paste porcelain, underglaze blue|Hard-paste porcelain|http://www.dia.org/user_area/comping/1990.245.A-S1.jpg|detroit
Hard-paste porcelain, underglaze blue|Hard-paste porcelain|http://www.dia.org/user_area/comping/1990.248.jpg|detroit
Hard-paste porcelain, underglaze blue|Hard-paste porcelain|http://www.dia.org/user_area/comping/1990.249.A.jpg|detroit
Hard-paste porcelain, underglaze blue|Hard-paste porcelain|http://www.dia.org/user_area/comping/1990.250.A-S1.jpg|detroit
Hard-paste porcelain, underglaze blue|Hard-paste porcelain|http://www.dia.org/user_area/comping/1990.251-S1.jpg|detroit
Hard-paste porcelain, underglaze blue|Hard-paste porcelain|http://www.dia.org/user_area/comping/1990.252.jpg|detroit
Hard-paste porcelain, underglaze blue|Hard-paste porcelain|http://www.dia.org/user_area/comping/1990.254.jpg|detroit
Hard-paste porcelain, underglaze blue|Hard-paste porcelain|http://www.dia.org/user_area/comping/1990.255.jpg|detroit
Hard-paste porcelain, underglaze blue|Soft-paste porcelain|http://www.dia.org/user_area/comping/1993.64.jpg|detroit
Hard-paste porcelain, underglaze blue|Soft-paste porcelain|http://www.dia.org/user_area/comping/2000.93.jpg|detroit
Hard-paste porcelain, underglaze blue|Soft-paste porcelain|http://www.dia.org/user_area/comping/2003.83-D1.jpg|detroit
Hard-paste porcelain, underglaze blue|Soft-paste porcelain|http://www.dia.org/user_area/comping/53.325.A.jpg|detroit
Hard-paste porcelain, underglaze blue|Soft-paste porcelain|http://www.dia.org/user_area/comping/60.219.jpg|detroit
Hard-paste porcelain, underglaze blue|Hard-paste porcelain|http://www.dia.org/user_area/comping/66.17-S1.jpg|detroit
Hard-paste porcelain, underglaze blue|Hard-paste porcelain|http://www.dia.org/user_area/comping/F1990.21.jpg|detroit
Tinned iron, brass and wood|Tinned iron, brass and wood|http://www.dia.org/user_area/comping/1991.1116.jpg|detroit
Earthenware with mottled glaze|Earthenware with mottled glaze|http://www.dia.org/user_area/comping/1991.9.jpg|detroit
Oak, with reproduction horsehair seat|Oak, with reproduction horsehair seat|http://www.dia.org/user_area/comping/2007.145-d1.jpg|detroit
Oak, with reproduction horsehair seat|Oak|http://www.dia.org/user_area/comping/25.18-d1.jpg|detroit
Oak, with reproduction horsehair seat|Oak|http://www.dia.org/user_area/comping/25.19-d1.jpg|detroit
Silver gilt with lapis lazuli|Silver gilt with lapis lazuli|http://www.dia.org/user_area/comping/23.161-S1.jpg|detroit
Silver gilt with lapis lazuli|Silver gilt|http://www.dia.org/user_area/comping/2000.110.1.jpg|detroit
Silver gilt with lapis lazuli|silver gilt|http://www.dia.org/user_area/comping/71.2.A-S1.jpg|detroit
Silver gilt with lapis lazuli|Silver gilt|http://www.dia.org/user_area/comping/73.251.A.jpg|detroit
Silver gilt with lapis lazuli|Silver gilt|http://www.dia.org/user_area/comping/73.251.B.jpg|detroit
Ivory on gilded metal|Ivory on gilded metal|http://www.dia.org/user_area/comping/23.165.jpg|detroit
Enameled copper|Enameled copper|http://www.dia.org/user_area/comping/44.231.jpg|detroit
Oil on burlap|Oil on burlap|http://www.dia.org/user_area/comping/44.90-S1.jpg|detroit
Black granite, white rock|Black granite, white rock|http://www.dia.org/user_area/comping/63.126.jpg|detroit
Gouache and charcoal on paper|Gouache and charcoal on paper|http://www.dia.org/user_area/comping/78.31.jpg|detroit
Gouache and charcoal on paper|Gouache and watercolor on paper|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34171455-WEB.jpg|lacma
Gouache and charcoal on paper|Charcoal on paper|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31216274-WEB.jpg|lacma
Gouache and charcoal on paper|Charcoal on paper|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31345738-WEB.jpg|lacma
Gouache and charcoal on paper|Watercolor and charcoal on paper|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31963046-WEB.jpg|lacma
Stained and leaded glass|Stained and leaded glass|http://www.dia.org/user_area/comping/78.37.jpg|detroit
Oil on  beech panel|Oil on  beech panel|http://www.dia.org/user_area/comping/2001.37-D1.jpg|detroit
Oil and pencil on two joined canvases|Oil and pencil on two joined canvases|http://www.dia.org/user_area/comping/2004.38-D1.jpg|detroit
Oil on artist board, mounted to wood panel|Oil on artist board, mounted to wood panel|http://www.dia.org/user_area/comping/22.13-D1.jpg|detroit
Tempera on poplar panel|Tempera on poplar panel|http://www.dia.org/user_area/comping/24.94-D1.jpg|detroit
Tempera on poplar panel|Tempera on poplar panel|http://www.dia.org/user_area/comping/46.56-D1.jpg|detroit
Tempera on poplar panel|Tempera on poplar panel|http://www.dia.org/user_area/comping/53.270-D1.jpg|detroit
Tempera on poplar panel|Tempera on poplar panel|http://www.dia.org/user_area/comping/64.81-S1.jpg|detroit
Tempera on wood panel|Tempera on wood panel|http://www.dia.org/user_area/comping/24.96.jpg|detroit
Tempera on wood panel|Tempera on wood panel|http://www.dia.org/user_area/comping/25.146-S1.jpg|detroit
Tempera on wood panel|Tempera on wood panel|http://www.dia.org/user_area/comping/25.41-D1.jpg|detroit
Tempera on wood panel|Tempera on wood panel|http://www.dia.org/user_area/comping/26.112-S1.jpg|detroit
Tempera on wood panel|Tempera on wood panel|http://www.dia.org/user_area/comping/26.113-S1.jpg|detroit
Tempera on wood panel|Tempera on wood panel|http://www.dia.org/user_area/comping/27.10-S1.jpg|detroit
Tempera on wood panel|Tempera on wood panel|http://www.dia.org/user_area/comping/28.7-S1.jpg|detroit
Tempera on wood panel|Tempera on wood panel|http://www.dia.org/user_area/comping/28.8-S1.jpg|detroit
Tempera on wood panel|Gilt and tempera on wood panel|http://www.dia.org/user_area/comping/29.315-S1.jpg|detroit
Tempera on wood panel|Gilt and tempera on wood panel|http://www.dia.org/user_area/comping/29.316.jpg|detroit
Tempera on wood panel|Tempera on wood panel|http://www.dia.org/user_area/comping/60.61-S1.jpg|detroit
Tempera on wood panel|Tempera on wood panel|http://www.dia.org/user_area/comping/66.15.jpg|detroit
Tempera on wood panel|Gold leaf and tempera on wood panel|http://www.dia.org/user_area/comping/77.1.1-D1.jpg|detroit
Tempera on wood panel|Gold leaf and tempera on wood panel|http://www.dia.org/user_area/comping/77.1.2-D1.jpg|detroit
Tempera on wood panel|Gold leaf and tempera on wood panel|http://www.dia.org/user_area/comping/77.2-S1.jpg|detroit
Oil on linen paper on oak panel|Oil on linen paper on oak panel|http://www.dia.org/user_area/comping/25.4-S1.jpg|detroit
Oil on linen paper on oak panel|Oil on linden panel|http://www.dia.org/user_area/comping/41.1-S1.jpg|detroit
Oil on linen paper on oak panel|Oil on linden panel|http://www.dia.org/user_area/comping/61.397-D1.jpg|detroit
Paint on wood panel|Paint on wood panel|http://www.dia.org/user_area/comping/26.94-S1.jpg|detroit
Paint on wood panel|Paint on wood panel (transferred)|http://www.dia.org/user_area/comping/27.3-S1.jpg|detroit
Paint on wood panel|Paint on wood panel|http://www.dia.org/user_area/comping/31.23.jpg|detroit
Paint on wood panel|Paint on wood panel|http://www.dia.org/user_area/comping/37.37-S1.jpg|detroit
Paint on wood panel|Paint on wood panel|http://www.dia.org/user_area/comping/40.128-S1.jpg|detroit
Paint on wood panel|Paint on wood panel|http://www.dia.org/user_area/comping/43.478-S1.jpg|detroit
Paint on wood panel|Paint on wood panel|http://www.dia.org/user_area/comping/43.56-S1.jpg|detroit
Paint on wood panel|Paint on wood panel|http://www.dia.org/user_area/comping/50.57-S1.jpg|detroit
Paint on wood panel|Paint on wood panel|http://www.dia.org/user_area/comping/61.347-S1.jpg|detroit
Oil on oak-veneered masonite panel|Oil on oak-veneered masonite panel|http://www.dia.org/user_area/comping/28.94.jpg|detroit
Oil paint, glass mirror and walnut|Oil paint, glass mirror and walnut|http://www.dia.org/user_area/comping/35.101.A.jpg|detroit
Oil paint, glass mirror and walnut|Walnut|http://www.dia.org/user_area/comping/36.81.A-d1.jpg|detroit
Oil on academy board|Oil on academy board|http://www.dia.org/user_area/comping/37.159-S1.jpg|detroit
Oil on academy board|Oil on academy board|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31492086-WEB.jpg|lacma
Oil on academy board|Oil on cardboard|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31774314-WEB.jpg|lacma
Oil on laid paper|Oil on laid paper|http://www.dia.org/user_area/comping/66.250-S1.jpg|detroit
Stoneware, smear glazed|Stoneware, smear glazed|http://www.dia.org/user_area/comping/04.6.jpg|detroit
wool, silk|wool, silk|http://www.dia.org/user_area/comping/14.6-d1.jpg|detroit
Cast silver|Cast silver|http://www.dia.org/user_area/comping/19.10.1.jpg|detroit
Cast silver|Cast silver|http://www.dia.org/user_area/comping/19.10.2.jpg|detroit
Cast silver|Silver with cast silver handles and chased decoration|http://www.dia.org/user_area/comping/52.215.A.jpg|detroit
Cast silver|Cast silver with chased decoration|http://www.dia.org/user_area/comping/59.18.C.jpg|detroit
Plaster  with polychrome and patinated decoration|Plaster  with polychrome and patinated decoration|http://www.dia.org/user_area/comping/1983.11-S1.jpg|detroit
Lindenwood with polychrome decoration|Lindenwood with polychrome decoration|http://www.dia.org/user_area/comping/1983.13-S1.jpg|detroit
Lindenwood with polychrome decoration|Stucco with polychrome decoration|http://www.dia.org/user_area/comping/22.223-d1.jpg|detroit
Lindenwood with polychrome decoration|Willow with polychrome decoration|http://www.dia.org/user_area/comping/26.124-S1.jpg|detroit
Lindenwood with polychrome decoration|Wood  with polychrome decoration and traces of gilding|http://www.dia.org/user_area/comping/28.3-S1.jpg|detroit
Lindenwood with polychrome decoration|Lindenwood (?) with polychromy|http://www.dia.org/user_area/comping/43.3.jpg|detroit
Lindenwood with polychrome decoration|Wood with polychrome decoration|http://www.dia.org/user_area/comping/57.96-S1.jpg|detroit
Lindenwood with polychrome decoration|Wood with polychrome decoration, partly gilded|http://www.dia.org/user_area/comping/58.384.jpg|detroit
Original plaster|Original plaster|http://www.dia.org/user_area/comping/1983.16-S1.jpg|detroit
Original plaster|Original plaster cast|http://www.dia.org/user_area/comping/1993.83.jpg|detroit
Original plaster|Original plaster cast|http://www.dia.org/user_area/comping/1993.85.jpg|detroit
Original plaster|Original plaster cast|http://www.dia.org/user_area/comping/1993.86.jpg|detroit
Original plaster|Original plaster cast|http://www.dia.org/user_area/comping/1993.88.jpg|detroit
Original plaster|Original plaster cast|http://www.dia.org/user_area/comping/1993.89.jpg|detroit
Original plaster|Original plaster cast|http://www.dia.org/user_area/comping/1993.90.jpg|detroit
Original plaster|Original plaster cast|http://www.dia.org/user_area/comping/1993.91.jpg|detroit
Original plaster|Original plaster cast|http://www.dia.org/user_area/comping/1993.92.jpg|detroit
Original plaster|Original plaster model|http://www.dia.org/user_area/comping/2001.67.jpg|detroit
Carved wood with traces of polychromy; wrought iron|Carved wood with traces of polychromy; wrought iron|http://www.dia.org/user_area/comping/1983.39.jpg|detroit
Carved wood with traces of polychromy; wrought iron|Ivory, with traces of polychromy|http://www.dia.org/user_area/comping/41.107.jpg|detroit
Carved wood with traces of polychromy; wrought iron|Oak with traces of polychromy|http://www.dia.org/user_area/comping/61.164.jpg|detroit
Rosewood, painted panels, brass|Rosewood, painted panels, brass|http://www.dia.org/user_area/comping/1985.1.A-S1.jpg|detroit
Champlevé enamel on gilt copper, glass|Champlevé enamel on gilt copper, glass|http://www.dia.org/user_area/comping/1985.29.jpg|detroit
Silver, parcel gilt|Silver, parcel gilt|http://www.dia.org/user_area/comping/1985.36.A-S1.jpg|detroit
Silver, parcel gilt|Silver, parcel gilt|http://www.dia.org/user_area/comping/2002.59-D1.jpg|detroit
Silver, parcel gilt|Silver, parcel gilt, lapis lazuli & champleve enamel|http://www.dia.org/user_area/comping/2002.65-D1.jpg|detroit
stoneware; silver-gilt mounts|stoneware; silver-gilt mounts|http://www.dia.org/user_area/comping/1986.18.A-S1.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware with enamel decoration|http://www.dia.org/user_area/comping/1988.20.1-S1.jpg|detroit
Tin-glazed earthenware with enamel decoration|Glazed earthenware|http://www.dia.org/user_area/comping/1993.53.jpg|detroit
Tin-glazed earthenware with enamel decoration|Glazed earthenware|http://www.dia.org/user_area/comping/1994.28.1.jpg|detroit
Tin-glazed earthenware with enamel decoration|Lead-glazed earthenware|http://www.dia.org/user_area/comping/1996.14-S1.jpg|detroit
Tin-glazed earthenware with enamel decoration|Glazed earthenware|http://www.dia.org/user_area/comping/1996.79.jpg|detroit
Tin-glazed earthenware with enamel decoration|Glazed earthenware|http://www.dia.org/user_area/comping/1997.33-S1.jpg|detroit
Tin-glazed earthenware with enamel decoration|Glazed earthenware with luster and enamel decoration|http://www.dia.org/user_area/comping/2002.142-D1.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware with enamel decoration|http://www.dia.org/user_area/comping/2004.41-D1.jpg|detroit
Tin-glazed earthenware with enamel decoration|Glazed earthenware|http://www.dia.org/user_area/comping/2004.72-D1.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware with polychrome decoration|http://www.dia.org/user_area/comping/21.192-S1.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware with polychrome decoration|http://www.dia.org/user_area/comping/23.118.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware with polychrome decoration|http://www.dia.org/user_area/comping/37.74.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware|http://www.dia.org/user_area/comping/54.113.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware with blue enamel decoration|http://www.dia.org/user_area/comping/54.116.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware|http://www.dia.org/user_area/comping/54.479.A-S1.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware with blue & white enamel decoration|http://www.dia.org/user_area/comping/54.480.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware with blue enamel decoration.|http://www.dia.org/user_area/comping/56.145.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware with polychrome decoration|http://www.dia.org/user_area/comping/56.323.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware with polychrome decoration|http://www.dia.org/user_area/comping/56.71.A-S1.jpg|detroit
Tin-glazed earthenware with enamel decoration|Glazed earthenware|http://www.dia.org/user_area/comping/56.76.A.jpg|detroit
Tin-glazed earthenware with enamel decoration|Glazed earthenware|http://www.dia.org/user_area/comping/56.77.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware (faÃ¯ence) with enamel decoration|http://www.dia.org/user_area/comping/56.90.A.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware with enamel decoration|http://www.dia.org/user_area/comping/59.124.A-D2.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware with polychrome decoration|http://www.dia.org/user_area/comping/61.168.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware with polychrome decoration|http://www.dia.org/user_area/comping/62.137.1-S1.jpg|detroit
Tin-glazed earthenware with enamel decoration|Tin-glazed earthenware with polychrome decoration|http://www.dia.org/user_area/comping/65.25.A-S1.jpg|detroit
Hard-paste porcelain with demi-grand-feu colors (medium- intense-firing colors) pate-sur-pate ornamentation, gilding, and ormolu mount|Hard-paste porcelain with demi-grand-feu colors (medium- intense-firing colors) pate-sur-pate ornamentation, gilding, and ormolu mount|http://www.dia.org/user_area/comping/1990.14.jpg|detroit
Hard-paste porcelain on original gilt wood base|Hard-paste porcelain on original gilt wood base|http://www.dia.org/user_area/comping/1990.246.jpg|detroit
Hard-paste porcelain with enamel decoration|Hard-paste porcelain with enamel decoration|http://www.dia.org/user_area/comping/1990.247.jpg|detroit
Hard-paste porcelain with enamel decoration|Tin-glazed soft-paste porcelain with colored enamel decoration, silver mount|http://www.dia.org/user_area/comping/1995.70.1-s2.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with colored enamel decoration and gilding|http://www.dia.org/user_area/comping/1996.10.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration|http://www.dia.org/user_area/comping/1999.22-S1.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/2002.68.A-D1.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration|http://www.dia.org/user_area/comping/48.161.A.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration|http://www.dia.org/user_area/comping/48.325.A.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration|http://www.dia.org/user_area/comping/48.326.A.jpg|detroit
Hard-paste porcelain with enamel decoration|Tin-glazed soft-paste porcelain with enamel decoration, gilt metal mounts and border|http://www.dia.org/user_area/comping/50.151.A-S1.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/54.46.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/54.47.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and ormolu mounts|http://www.dia.org/user_area/comping/54.475-S1.jpg|detroit
Hard-paste porcelain with enamel decoration|Hard-paste porcelain, glazed, with polychrome enamel and gold Hard-paste porcelain with polychrome decoration and gold|http://www.dia.org/user_area/comping/58.166.A.jpg|detroit
Hard-paste porcelain with enamel decoration|Hard-paste porcelain with polychrome decoration|http://www.dia.org/user_area/comping/58.40.A-S1.jpg|detroit
Hard-paste porcelain with enamel decoration|Hard-paste porcelain with polychrome decoration and gold; fitted with ormolu mounts|http://www.dia.org/user_area/comping/61.9.1A-S1.jpg|detroit
Hard-paste porcelain with enamel decoration|Hard-paste porcelain with enamel decoration|http://www.dia.org/user_area/comping/70.530.jpg|detroit
Hard-paste porcelain with enamel decoration|Hard-paste porcelain with enamel decoration|http://www.dia.org/user_area/comping/70.531.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/71.218.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/71.220.A.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/71.221.A-s2.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/71.226.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/71.227.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/71.228.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/71.229.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/71.230.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/71.231.A-S1.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/71.233.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/71.235.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/71.236.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/71.237.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/71.238.jpg|detroit
Hard-paste porcelain with enamel decoration|Soft-paste porcelain with enamel decoration and gilding|http://www.dia.org/user_area/comping/71.239.jpg|detroit
