key_painter| matching_painter| image_url| museum
Gaspard Feilt|Gaspard Feilt|http://www.dia.org/user_area/comping/71.200-d3.jpg|detroit
Charles Topino|Charles Topino|http://www.dia.org/user_area/comping/71.205.jpg|detroit
Jean Antoine Lepine|Jean Antoine Lepine|http://www.dia.org/user_area/comping/71.215.jpg|detroit
François-Joseph Aloncle|François-Joseph Aloncle|http://www.dia.org/user_area/comping/71.239.jpg|detroit
Luigi Falcini|Luigi Falcini|http://www.dia.org/user_area/comping/71.293.jpg|detroit
Joseph Charles Marin|Joseph Charles Marin|http://www.dia.org/user_area/comping/71.294.jpg|detroit
Jean-Claude-Thomas Chambellan, Duplessis fils|Jean-Claude-Thomas Chambellan, Duplessis fils|http://www.dia.org/user_area/comping/71.394.jpg|detroit
Pietro Piffetti|Pietro Piffetti|http://www.dia.org/user_area/comping/73.167.jpg|detroit
Antonio Montauti|Antonio Montauti|http://www.dia.org/user_area/comping/73.254-S1.jpg|detroit
Alfred Gilbert|Alfred Gilbert|http://www.dia.org/user_area/comping/79.23.jpg|detroit
Anton Luchtenstein|Anton Luchtenstein|http://www.dia.org/user_area/comping/79.32.jpg|detroit
Guillaume Dupre|Guillaume Dupre|http://www.dia.org/user_area/comping/79.43.jpg|detroit
Alessandro Algardi|Alessandro Algardi|http://www.dia.org/user_area/comping/81.2.jpg|detroit
Alessandro Algardi|Alessandro Allori|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-33988643-WEB.jpg|lacma
Alessandro Algardi|Alessandro Allori|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-33988643-WEB.jpg|lacma
Giovanni Battista Foggini|Giovanni Battista Foggini|http://www.dia.org/user_area/comping/81.695.jpg|detroit
Hamo Thornycroft|Hamo Thornycroft|http://www.dia.org/user_area/comping/81.703.jpg|detroit
John Gibson|John Gibson|http://www.dia.org/user_area/comping/81.908.jpg|detroit
Charles Robert Ashbee|Charles Robert Ashbee|http://www.dia.org/user_area/comping/81.911.A.jpg|detroit
Charles Robert Ashbee|Charles Robert Ashbee|http://www.dia.org/user_area/comping/81.912.jpg|detroit
 Webb| Webb|http://www.dia.org/user_area/comping/F1987.8.jpg|detroit
Raffaello Monti|Raffaello Monti|http://www.dia.org/user_area/comping/F69.19.A-S1.jpg|detroit
Francesco Francia|Francesco Francia|http://www.dia.org/user_area/comping/F69.24-s3.jpg|detroit
William Burges|William Burges|http://www.dia.org/user_area/comping/F82.50.A-S1.jpg|detroit
Attributed to Randall Palmer|Attributed to Randall Palmer|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971146-WEB.jpg|lacma
Joseph B. Blackburn|Joseph B. Blackburn|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973932-WEB.jpg|lacma
Joseph B. Blackburn|Joseph B. Blackburn|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973918-WEB.jpg|lacma
Fitz Henry Lane|Fitz Henry Lane|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971216-WEB.jpg|lacma
Fitz Henry Lane|Fitz Henry Lane|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971370-WEB.jpg|lacma
Alfred Thompson Bricher|Alfred Thompson Bricher|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971306-WEB.jpg|lacma
Thomas Birch|Thomas Birch|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-2799216-WEB.jpg|lacma
Lorser Feitelson|Lorser Feitelson|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971468-WEB.jpg|lacma
Evelyn McCormick|Evelyn McCormick|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971524-WEB.jpg|lacma
John Hubbard Rich|John Hubbard Rich|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971538-WEB.jpg|lacma
John Hubbard Rich|John Hubbard Rich|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958539-WEB.jpg|lacma
Charles Houghton Howard|Charles Houghton Howard|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31205657-WEB.jpg|lacma
Charles Houghton Howard|Charles Houghton Howard|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34171455-WEB.jpg|lacma
Rolph Scarlett|Rolph Scarlett|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958553-WEB.jpg|lacma
Grafton Tyler Brown|Grafton Tyler Brown|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971670-WEB.jpg|lacma
William Keith|William Keith|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969613-WEB.jpg|lacma
William Keith|William Keith|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971937-WEB.jpg|lacma
F. Childe Hassam|F. Childe Hassam|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969570-WEB.jpg|lacma
F. Childe Hassam|F. Childe Hassam|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969599-WEB.jpg|lacma
F. Childe Hassam|F. Childe Hassam|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969585-WEB.jpg|lacma
F. Childe Hassam|F. Childe Hassam|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969992-WEB.jpg|lacma
George Bellows|George Bellows|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969136-WEB.jpg|lacma
George Bellows|George Bellows|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31260583-WEB.jpg|lacma
George Bellows|George Bellows|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969150-WEB.jpg|lacma
Henry Ossawa Tanner|Henry Ossawa Tanner|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969221-WEB.jpg|lacma
Henry Ossawa Tanner|Henry Ossawa Tanner|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31970110-WEB.jpg|lacma
William Wendt|William Wendt|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31970640-WEB.jpg|lacma
William Wendt|William Wendt|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969304-WEB.jpg|lacma
William Wendt|William Wendt|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34946863-WEB.jpg|lacma
Stanton Macdonald-Wright|Stanton Macdonald-Wright|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31970880-WEB.jpg|lacma
Stanton Macdonald-Wright|Stanton Macdonald-Wright|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958483-WEB.jpg|lacma
John Ferguson Weir|John Ferguson Weir|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973575-WEB.jpg|lacma
Edward Biberman|Edward Biberman|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-35882395-WEB.jpg|lacma
Edward Biberman|Edward Biberman|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31215753-WEB.jpg|lacma
James J. Shannon|James J. Shannon|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973666-WEB.jpg|lacma
Charles Henry Niehaus|Charles Henry Niehaus|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973680-WEB.jpg|lacma
Robert Walter Weir|Robert Walter Weir|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973778-WEB.jpg|lacma
George Biddle|George Biddle|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973821-WEB.jpg|lacma
Henrietta Shore|Henrietta Shore|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973722-WEB.jpg|lacma
Henrietta Shore|Henrietta Shore|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973750-WEB.jpg|lacma
Emil Jean Kosa Jr.|Emil Jean Kosa Jr.|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973737-WEB.jpg|lacma
Joyce Wahl Treiman|Joyce Wahl Treiman|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973794-WEB.jpg|lacma
Henry Glintenkamp|Henry Glintenkamp|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973946-WEB.jpg|lacma
Rinaldo Cuneo|Rinaldo Cuneo|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974219-WEB.jpg|lacma
Julian Alden Weir|Julian Alden Weir|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971965-WEB.jpg|lacma
Julian Alden Weir|Julian Alden Weir|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971979-WEB.jpg|lacma
Attributed to Bejamin West|Attributed to Bejamin West|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973862-WEB.jpg|lacma
Theodore Wores|Theodore Wores|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974002-WEB.jpg|lacma
Maurice Prendergast|Maurice Prendergast|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974016-WEB.jpg|lacma
Elmer Stanley Hader|Elmer Stanley Hader|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971061-WEB.jpg|lacma
Frederick Judd Waugh|Frederick Judd Waugh|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974120-WEB.jpg|lacma
Jules Pages|Jules Pages|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974106-WEB.jpg|lacma
Frederick Randolph Spencer|Frederick Randolph Spencer|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974058-WEB.jpg|lacma
Frederick Randolph Spencer|Frederick Randolph Spencer|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31972049-WEB.jpg|lacma
Mabel Alvarez|Mabel Alvarez|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974177-WEB.jpg|lacma
Lilla Cabot Perry|Lilla Cabot Perry|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31974135-WEB.jpg|lacma
Morris Graves|Morris Graves|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971075-WEB.jpg|lacma
Morris Graves|Morris Graves|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971089-WEB.jpg|lacma
Benjamin F. Berlin|Benjamin F. Berlin|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971118-WEB.jpg|lacma
Benjamin F. Berlin|Benjamin F. Berlin|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971244-WEB.jpg|lacma
Benjamin F. Berlin|Benjamin F. Berlin|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34171528-WEB.jpg|lacma
Benjamin F. Berlin|Benjamin F. Berlin|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31970894-WEB.jpg|lacma
Onorio Ruotolo|Onorio Ruotolo|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971188-WEB.jpg|lacma
Toby Edward Rosenthal|Toby Edward Rosenthal|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971230-WEB.jpg|lacma
Carl Paul Jennewein|Carl Paul Jennewein|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971426-WEB.jpg|lacma
James Goodwyn Clonney|James Goodwyn Clonney|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971413-WEB.jpg|lacma
John Storrs|John Storrs|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971454-WEB.jpg|lacma
Eugenie Gershoy|Eugenie Gershoy|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971440-WEB.jpg|lacma
Chester Beach|Chester Beach|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-1256732-WEB.jpg|lacma
Thomas Hart Benton|Thomas Hart Benton|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31972862-WEB.jpg|lacma
Thomas Hart Benton|Thomas Hart Benton|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31963746-WEB.jpg|lacma
Thomas Hart Benton|Thomas Hart Benton|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-2799076-WEB.jpg|lacma
Thomas Hart Benton|Thomas Hart Benton|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34384073-WEB.jpg|lacma
Thomas Hart Benton|Thomas Hart Benton|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31972797-WEB.jpg|lacma
John Rogers|John Rogers|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971496-WEB.jpg|lacma
John Rogers|John Rogers|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971482-WEB.jpg|lacma
John Rogers|John Rogers|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971510-WEB.jpg|lacma
John Rogers|John Rogers|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973085-WEB.jpg|lacma
Robert Cronbach|Robert Cronbach|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958406-WEB.jpg|lacma
Eugene Higgins|Eugene Higgins|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971552-WEB.jpg|lacma
Allen Smith Jr.|Allen Smith Jr.|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971628-WEB.jpg|lacma
Allen Smith Jr.|Allen Smith Jr.|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-988679-WEB.jpg|lacma
Edward Middleton Manigault|Edward Middleton Manigault|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31971580-WEB.jpg|lacma
Peter Krasnow|Peter Krasnow|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34123705-WEB.jpg|lacma
Hanson Puthuff|Hanson Puthuff|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973652-WEB.jpg|lacma
Helen Lundeberg|Helen Lundeberg|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958454-WEB.jpg|lacma
Helen Lundeberg|Helen Lundeberg|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958623-WEB.jpg|lacma
Helen Lundeberg|Helen Lundeberg|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973840-WEB.jpg|lacma
Edouard Antonin Vysekal|Edouard Antonin Vysekal|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958582-WEB.jpg|lacma
Edouard Antonin Vysekal|Edouard Antonin Vysekal|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31969963-WEB.jpg|lacma
Edgar Alwyn Payne|Edgar Alwyn Payne|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958469-WEB.jpg|lacma
Jan Matulka|Jan Matulka|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34160558-WEB.jpg|lacma
Jan Matulka|Jan Matulka|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31973288-WEB.jpg|lacma
Albert Bloch|Albert Bloch|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31722213-WEB.jpg|lacma
Reuben Kadish|Reuben Kadish|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-1285260-WEB.jpg|lacma
Tompkins H. Matteson|Tompkins H. Matteson|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958637-WEB.jpg|lacma
Arthur Frank Mathews|Arthur Frank Mathews|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31264863-WEB.jpg|lacma
Ed Garman|Ed Garman|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31206361-WEB.jpg|lacma
Ed Garman|Ed Garman|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34145794-WEB.jpg|lacma
Will Henry Stevens|Will Henry Stevens|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34145721-WEB.jpg|lacma
Melville Price|Melville Price|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34171382-WEB.jpg|lacma
Raymond Jonson|Raymond Jonson|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31208591-WEB.jpg|lacma
Randall Davey|Randall Davey|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-1283252-WEB.jpg|lacma
Gerome Kamrowski|Gerome Kamrowski|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31205200-WEB.jpg|lacma
Paul Starrett Sample|Paul Starrett Sample|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958679-WEB.jpg|lacma
Yun Gee|Yun Gee|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958651-WEB.jpg|lacma
Miki Hayakawa|Miki Hayakawa|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31958665-WEB.jpg|lacma
Wing-Kwong Tse|Wing-Kwong Tse|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31730837-WEB.jpg|lacma
Otis William Oldfield|Otis William Oldfield|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31731278-WEB.jpg|lacma
Genichiro Inokuma|Genichiro Inokuma|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31734093-WEB.jpg|lacma
Toshio Aoki|Toshio Aoki|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31732665-WEB.jpg|lacma
Taneyuki Dan Harada|Taneyuki Dan Harada|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31734043-WEB.jpg|lacma
Hisako Hibi|Hisako Hibi|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31734051-WEB.jpg|lacma
John Biggers|John Biggers|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31216336-WEB.jpg|lacma
Henry Inman|Henry Inman|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31339348-WEB.jpg|lacma
Henry Inman|Henry Inman|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31776667-WEB.jpg|lacma
Anne Ryan|Anne Ryan|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31345602-WEB.jpg|lacma
Janet Sobel|Janet Sobel|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31345687-WEB.jpg|lacma
Charles Bird King|Charles Bird King|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-31345738-WEB.jpg|lacma
Elise|Elise|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34737457-WEB.jpg|lacma
Elise|Elise|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34747039-WEB.jpg|lacma
Elise|Elise|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34746489-WEB.jpg|lacma
Elise|Elise|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34742474-WEB.jpg|lacma
Elise|Elise|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34747859-WEB.jpg|lacma
Elise|Elise|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34741076-WEB.jpg|lacma
Elise|Elise|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34740249-WEB.jpg|lacma
Elise|Elise|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34747173-WEB.jpg|lacma
Elise|Elise|http://collections.lacma.org/sites/default/files/remote_images/piction/ma-34743616-WEB.jpg|lacma
